date,symbol,exchange,deal_type,side,client,qty,price
2026-07-21,BEPL,NSE,bulk,BUY,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,1586109,133.81
2026-07-21,BEPL,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,1590191,133.14
2026-07-21,BEPL,NSE,bulk,BUY,ALPHAGREP SECURITIES PRIVATE LIMITED,1365912,133.01
2026-07-21,BEPL,NSE,bulk,BUY,QE SECURITIES LLP,3331556,132.11
2026-07-21,BEPL,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,4526989,132.79
2026-07-21,BEPL,NSE,bulk,BUY,MICROCURVES TRADING PRIVATE LIMITED,2574710,132.38
2026-07-21,BEPL,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,1590191,133.2
2026-07-21,BLISSGVS,NSE,bulk,SELL,ARIAN INVESTMENT LTD,700000,485
2026-07-21,BLISSGVS,NSE,bulk,BUY,NOVA VIDA LIMITED,700000,485
2026-07-21,BLISSGVS,NSE,block,BUY,NOVA VIDA LIMITED,700000,485
2026-07-21,BLISSGVS,NSE,block,SELL,ARIAN INVESTMENT LTD,700000,485
2026-07-21,BLUESTONE,NSE,bulk,SELL,MICROCURVES TRADING PRIVATE LIMITED,1016905,688.87
2026-07-21,BLUESTONE,NSE,bulk,BUY,MICROCURVES TRADING PRIVATE LIMITED,1016509,688.2
2026-07-21,C2C,NSE,bulk,SELL,SETU SECURITIES PVT LTD,143100,268.15
2026-07-21,COMSYN,NSE,bulk,SELL,ARIHANT CAPITAL MARKETS LIMITED,553097,208.87
2026-07-21,COMSYN,NSE,bulk,SELL,IMC INDIA SECURITIES PRIVATE LIMITED,74345,203.03
2026-07-21,COMSYN,NSE,bulk,BUY,ARIHANT CAPITAL MARKETS LIMITED,779760,203.47
2026-07-21,COMSYN,NSE,bulk,BUY,IMC INDIA SECURITIES PRIVATE LIMITED,267899,210.21
2026-07-21,CROPSTER,BSE,bulk,SELL,SHIVANG NAVINCHANDRA NAYAK,4250000.0,7.28
2026-07-21,CROPSTER,BSE,bulk,SELL,JAYESH JAYANTILAL PANCHAL,8475251.0,7.28
2026-07-21,CROPSTER,BSE,bulk,BUY,JAYESH JAYANTILAL PANCHAL,1578110.0,7.28
2026-07-21,DHYAANITR,BSE,bulk,BUY,PRAKASHCHANDRA FULCHAND SHAH,162400.0,4.5
2026-07-21,DIGIKORE,NSE,bulk,SELL,SHREE MPJ CEMENT WORKS LLP,71200,49.93
2026-07-21,DYCL,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,268037,454.91
2026-07-21,DYCL,NSE,bulk,SELL,MICROCURVES TRADING PRIVATE LIMITED,387555,456.59
2026-07-21,DYCL,NSE,bulk,SELL,QE SECURITIES LLP,409983,452.27
2026-07-21,DYCL,NSE,bulk,SELL,HRTI PRIVATE LIMITED,316385,452.35
2026-07-21,DYCL,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,637728,451.44
2026-07-21,DYCL,NSE,bulk,BUY,HRTI PRIVATE LIMITED,345044,444.71
2026-07-21,DYCL,NSE,bulk,BUY,QE SECURITIES LLP,429305,449.57
2026-07-21,DYCL,NSE,bulk,BUY,MICROCURVES TRADING PRIVATE LIMITED,387555,456.49
2026-07-21,DYCL,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,268037,454.76
2026-07-21,DYCL,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,639108,451.33
2026-07-21,EFORU,BSE,bulk,SELL,AKHILUNNAM,50559.0,93.15
2026-07-21,EFORU,BSE,bulk,BUY,MOKSHA PATEL,50600.0,93.15
2026-07-21,EMAINDIA,BSE,bulk,SELL,PREETI  BHAUKA,7144.0,733.21
2026-07-21,EMAINDIA,BSE,bulk,BUY,MDP BUSINESS CONSULTANTS PVT. LTD.,6400.0,733.2
2026-07-21,ENBETRD,BSE,bulk,SELL,VALLIYAPPANLAKSHMANAN,3517769.0,0.29
2026-07-21,FEDDERSHOL,NSE,bulk,SELL,BULLPULSE MARKETEDGE PRIVATE LIMITED,1066674,51.32
2026-07-21,FEDDERSHOL,NSE,bulk,BUY,BULLPULSE MARKETEDGE PRIVATE LIMITED,1076022,51.36
2026-07-21,FINOPB,NSE,bulk,SELL,HRTI PRIVATE LIMITED,603801,173.42
2026-07-21,FINOPB,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,494886,173.44
2026-07-21,FINOPB,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,503108,173.33
2026-07-21,FINOPB,NSE,bulk,BUY,HRTI PRIVATE LIMITED,591547,172.61
2026-07-21,GANONPRO,BSE,bulk,BUY,RAJENDRA NAMDEO SONAWANE,64202.0,11.92
2026-07-21,GUJCOTEX,BSE,bulk,SELL,NEO APEX SHARE BROKING SERVICES LLP,1000000.0,2.68
2026-07-21,HILLTONE,BSE,bulk,SELL,DEALMONEY COMMODITIES PRIVATE LIMITED,100000.0,40.99
2026-07-21,HIMTEK,BSE,bulk,BUY,ZAKI ABBAS NASSER,110000.0,246.76
2026-07-21,HUHTAMAKI,NSE,bulk,SELL,SEETHA KUMARI .,454085,262.19
2026-07-21,JAIPAN,BSE,bulk,SELL,VEENA JAINARAIN AGARWAL,100000.0,33.11
2026-07-21,JAIPAN,BSE,bulk,BUY,KRITIKA  GARG,31000.0,32.5
2026-07-21,KARURVYSYA,NSE,bulk,SELL,MICROCURVES TRADING PRIVATE LIMITED,5638264,333.51
2026-07-21,KARURVYSYA,NSE,bulk,BUY,MICROCURVES TRADING PRIVATE LIMITED,5638465,333.27
2026-07-21,LAMOSAIC,NSE,bulk,SELL,MAHESH MULCHAND WAGHELA,168000,46.4
2026-07-21,MAGNUS,BSE,bulk,BUY,RAJESH KUMAR RATHORE,19000.0,52.17
2026-07-21,MANBA,NSE,bulk,BUY,VED INVESTMENTS,355000,138
2026-07-21,MARKOLINES,NSE,bulk,SELL,VISTAAR TRADING SERVICE PRIVATE LIMITED,229167,177.66
2026-07-21,MARKOLINES,NSE,bulk,BUY,VISTAAR TRADING SERVICE PRIVATE LIMITED,229338,177.9
2026-07-21,MILLWORKS,BSE,bulk,BUY,NEO APEX SHARE BROKING SERVICES LLP,744800.0,660.3
2026-07-21,MILLWORKS,BSE,bulk,BUY,F3 ADVISORS PRIVATE LIMITED,304800.0,628.94
2026-07-21,MODIS,NSE,bulk,SELL,SHRENI SHARES PVT,82961,392.14
2026-07-21,MODIS,NSE,bulk,BUY,SHRENI SHARES PVT,106567,390.98
2026-07-21,MOTISONS,NSE,bulk,SELL,ARIHANT CAPITAL MARKETS LIMITED,8347563,14.04
2026-07-21,MOTISONS,NSE,bulk,BUY,ARIHANT CAPITAL MARKETS LIMITED,3426162,14.14
2026-07-21,NARMADA,NSE,bulk,SELL,QE SECURITIES LLP,311110,36.35
2026-07-21,NARMADA,NSE,bulk,BUY,QE SECURITIES LLP,293001,36.48
2026-07-21,NARMADESH,BSE,bulk,BUY,DISSEMINATE MULTIMEDIA PRIVATE LIMITED,26400.0,309.75
2026-07-21,NARMADESH,BSE,bulk,BUY,MATRIX LIFE CARE INDIA PRIVATE LIMITED,17520.0,309.75
2026-07-21,NARMADESH,BSE,bulk,SELL,JSK SECURITIES AND SERVICES PRIVATE LIMITED,34320.0,309.59
2026-07-21,NCLRESE,BSE,bulk,BUY,VIJAY KUMAR AGGARWAL,13737149.0,0.72
2026-07-21,NDASEC,BSE,bulk,SELL,RAM GOPAL RAMGARHIA,131248.0,31.99
2026-07-21,NDASEC,BSE,bulk,BUY,SATISH KUMAR ARYA,107509.0,32.03
2026-07-21,NMSGLOBAL,BSE,bulk,SELL,TWINTURBO PLATFORMS LLP,40001.0,76.47
2026-07-21,NVENTURES,BSE,bulk,BUY,MAHESHBHAI RAMESHBHAI VAGHELA,32250.0,79.62
2026-07-21,NVENTURES,BSE,bulk,SELL,L7 HITECH PRIVATE LIMITED,67500.0,79.6
2026-07-21,NVENTURES,BSE,bulk,BUY,L7 HITECH PRIVATE LIMITED,47250.0,78.7
2026-07-21,ONTIC,BSE,bulk,SELL,KAPADIA FINWEALTH LLP  .,222876.0,2.2
2026-07-21,ONTIC,BSE,bulk,SELL,NISHIL FINANCIAL ADVISORS LLP  .,816378.0,2.21
2026-07-21,ONTIC,BSE,bulk,BUY,KAPADIA FINWEALTH LLP  .,749297.0,2.18
2026-07-21,ONTIC,BSE,bulk,BUY,NISHIL FINANCIAL ADVISORS LLP  .,1215637.0,2.22
2026-07-21,PULSRIN,BSE,bulk,SELL,SHARE INDIA SECURITIES LIMITED,4355576.0,0.38
2026-07-21,PULSRIN,BSE,bulk,BUY,SHARE INDIA SECURITIES LIMITED,3745555.0,0.38
2026-07-21,PVVINFRA,BSE,bulk,SELL,HAINDEVI PROPERTIES PRIVATE LIMITED,1800819.0,3.45
2026-07-21,PVVINFRA,BSE,bulk,BUY,HAINDEVI PROPERTIES PRIVATE LIMITED,2815.0,3.38
2026-07-21,PVVINFRA,BSE,bulk,BUY,SAI ROSHNI CAPITAL PRIVATE LIMITED,1925000.0,3.45
2026-07-21,SHARPINV,BSE,bulk,BUY,SHREE TULSI PROPERTIES PRIVATE LIMITED,6700000.0,0.37
2026-07-21,SHARPINV,BSE,bulk,SELL,SYNOSY AUTOMOTIVE (P) LTD.,9319215.0,0.37
2026-07-21,SHARPINV,BSE,bulk,BUY,SNEHA  CHOUDHURY,2500000.0,0.37
2026-07-21,STALLION,NSE,bulk,SELL,MICROCURVES TRADING PRIVATE LIMITED,1318972,242.38
2026-07-21,STALLION,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,1171155,240.73
2026-07-21,STALLION,NSE,bulk,SELL,HRTI PRIVATE LIMITED,809996,237.81
2026-07-21,STALLION,NSE,bulk,SELL,QE SECURITIES LLP,911086,238.1
2026-07-21,STALLION,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,656746,241.15
2026-07-21,STALLION,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,656746,241.02
2026-07-21,STALLION,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,1178643,240.61
2026-07-21,STALLION,NSE,bulk,BUY,MICROCURVES TRADING PRIVATE LIMITED,1318972,242.2
2026-07-21,STALLION,NSE,bulk,BUY,QE SECURITIES LLP,883984,237.44
2026-07-21,STALLION,NSE,bulk,BUY,HRTI PRIVATE LIMITED,814608,237.11
2026-07-21,SUJALA,BSE,bulk,SELL,MSB E TRADE SECURITIES LIMITED,8298.0,16.55
2026-07-21,SUJALA,BSE,bulk,BUY,MSB E TRADE SECURITIES LIMITED,29186.0,16.82
2026-07-21,TARSONS,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,350036,318.86
2026-07-21,TARSONS,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,350036,318.63
2026-07-21,TEJASSVI,BSE,bulk,SELL,GOVINDARAJULU  BAKTHAVATSALU,45400.0,55.01
2026-07-21,TEJASSVI,BSE,bulk,SELL,JOHN AMIRTHARAJ HENRY,44640.0,56.0
2026-07-21,TEJASSVI,BSE,bulk,BUY,KANURI FAMILY TRUST,50000.0,55.1
2026-07-21,TINNARUBR,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,102334,1232.48
2026-07-21,TINNARUBR,NSE,bulk,SELL,QE SECURITIES LLP,99575,1237.01
2026-07-21,TINNARUBR,NSE,bulk,BUY,QE SECURITIES LLP,99309,1231.83
2026-07-21,TINNARUBR,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,92482,1233.33
2026-07-21,TITANIN,BSE,bulk,SELL,HAINDEVI PROPERTIES PRIVATE LIMITED,5598147.0,0.99
2026-07-21,TITANIN,BSE,bulk,BUY,HAINDEVI PROPERTIES PRIVATE LIMITED,5598148.0,0.98
2026-07-21,TITANIN,BSE,bulk,BUY,SAI ROSHNI CAPITAL PRIVATE LIMITED,6660909.0,0.99
2026-07-21,TITANIN,BSE,bulk,SELL,PARROT DRISTI PRIVATE LIMITED,4500015.0,0.98
2026-07-21,VIMTALABS,NSE,bulk,SELL,MICROCURVES TRADING PRIVATE LIMITED,366347,604.27
2026-07-21,VIMTALABS,NSE,bulk,BUY,MICROCURVES TRADING PRIVATE LIMITED,366347,603.9
2026-07-21,VMOBILE,NSE,bulk,SELL,NEO APEX SHARE BROKING SERVICES LLP,48000,83.7
2026-07-21,VMOBILE,NSE,bulk,BUY,NEO APEX SHARE BROKING SERVICES LLP,204000,83.7
